6.036030944521956876e+00 4.585626138412630226e+00 1.897147093288185093e+00 3.111514549012848185e-01 9.369459070674254764e-02 1.972488286824626069e+00 2.077160708883670992e+00 2.395897595192199248e+00 2.662519182576550847e+00
5.920183682628691990e+00 4.882738759287677865e+00 1.942574513442100859e+00 2.365476055081129625e-01 -9.369758657962563853e-02 1.709829079183625922e+00 1.925049282071834789e+00 2.692010675731467906e+00 2.851652604847076056e+00
5.928661243851288454e+00 4.990174427591984596e+00 1.492051236038839157e+00 1.749789451717534416e-01 -5.106717167663056278e-01 1.527767440385279674e+00 2.011867179443117326e+00 2.539119242489428885e+00 2.875363729830713311e+00
6.030782168988512382e+00 5.236017609648631499e+00 1.177093074386937666e+00 2.597509030565540722e-01 -3.041651994281889815e-01 1.293167385188947138e+00 2.408843319103808778e+00 2.498755391583862284e+00 3.166649790816226773e+00
6.217982758853974445e+00 5.398116098391987805e+00 7.136572883122020983e-01 2.465688257532191174e-01 -3.759484507463052849e-01 1.354721694281201039e+00 2.470537577343528302e+00 2.481623136303690913e+00 3.193722576229321319e+00
6.347765130510861553e+00 5.459973556242614379e+00 4.447729469508656108e-01 2.417916680744015279e-01 -2.481177756320288863e-01 1.427847006335865920e+00 2.355300491515978312e+00 2.622795803923436697e+00 3.079835711740389392e+00
6.381666144277772901e+00 5.480589287609392457e+00 5.463654084911597764e-01 8.478338189893497301e-02 2.627430454998451737e-01 1.394268325461275104e+00 2.337203783694656423e+00 2.797412488771452210e+00 3.185959083603873143e+00
6.563339310565281970e+00 5.534817943541948893e+00 2.900761167683981734e-01 1.169681944194861239e-01 2.989786177481190254e-03 1.349684006314672224e+00 2.254521976574267228e+00 2.808863139869021808e+00 3.057050782368202935e+00
6.910535847241995988e+00 5.518292701531487765e+00 6.235624982004971173e+00 2.937096192772584713e-01 -2.370285913121500387e-01 1.650349045902464340e+00 1.954125355350766702e+00 3.185773524911992727e+00 3.272692068551665390e+00
6.808661581036596466e+00 5.846710840769540951e+00 1.871581561257919191e+00 3.055802995060183935e-01 8.283284924782121195e+00 1.434658733842820721e+00 2.175935662948743854e+00 2.876518988635396123e+00 3.246969873401337026e+00
6.821281076085506712e+00 6.256642885875021598e+00 1.540021687280631157e+00 4.709200298874530177e-01 -3.320550426585903159e-01 1.321742855782519266e+00 2.485207068289640553e+00 2.554717603690463967e+00 3.153664019157753629e+00
6.541878426150574910e+00 6.529196934324252410e+00 2.368601713583991852e+00 3.401105003335246346e-01 1.031379529023675579e+00 9.633316196499500661e-01 2.303694270122864651e+00 2.894730754739070377e+00 2.913655466060597554e+00
6.422456930892578519e+00 6.593635765824103601e+00 2.646775668318492425e+00 2.130724336531030494e-01 2.527624784869105801e-01 9.728386899349296124e-01 2.157802779908501112e+00 2.614265534843032590e+00 2.899493382877202485e+00
6.251034132629148310e+00 6.827821327202405755e+00 2.202674687165457001e+00 3.764398396489944121e-01 -2.868234727021800046e-01 9.097633098734504431e-01 1.880544437695284010e+00 2.434514652033977100e+00 3.273535370428383828e+00
6.001654924157868720e+00 6.506787895569067004e+00 4.051954478637370016e+00 4.269463376403123123e-01 7.466716349224497229e+00 4.115070848505550383e-01 2.070905295746893415e+00 2.449742834575980854e+00 3.290980854933731159e+00
6.042727424120772461e+00 6.484758827371831735e+00 5.790885468109156164e+00 1.049245407094223648e-01 7.901024587395166776e+00 5.192093610141352844e-01 2.171520099547854965e+00 2.636935702387124714e+00 3.245596174558288638e+00
6.334977111763942403e+00 6.606665766661294903e+00 3.951882582594735127e-01 2.406068131490400053e-01 9.867315198051161973e-01 7.465159616578866952e-01 2.168873354518020768e+00 2.672820523272941617e+00 2.956935797196674098e+00
6.610121804347960150e+00 6.835688460541454070e+00 6.941705687931658542e-01 3.177447557773334097e-01 3.404924433846678311e-01 1.114594296217543912e+00 1.997921584089572766e+00 2.739483667925034727e+00 2.926666751296242097e+00
6.778454235578057485e+00 6.915608684351372659e+00 4.432656799887558230e-01 1.970675576928901662e-01 -3.369185694818032095e-01 1.363030861934723559e+00 2.135287856089891800e+00 2.782943389736078021e+00 2.871635729602475262e+00
6.929585609837407567e+00 6.837614150427817172e+00 5.806763638118628279e+00 2.210041824800396681e-01 5.250092093516061986e+00 1.441443578224593125e+00 2.231184981582719828e+00 2.830785786816484073e+00 2.957117956971776707e+00
6.761157727797209915e+00 6.930802223294660891e+00 2.636233359032218004e+00 2.708539006690371398e-01 8.854654302108041719e+00 1.260082921267624334e+00 2.070970248010985060e+00 2.780675454245676637e+00 2.994953117827900524e+00
6.860439911381512879e+00 6.803583383598551748e+00 5.375066856775259083e+00 2.220115239132538776e-01 4.519958180210021936e+00 1.411642279862012739e+00 2.091109813091668546e+00 2.788868553872561051e+00 2.953962804579740364e+00
6.829618037103231565e+00 6.676095005516268444e+00 4.475178415759415884e+00 1.958410503156292892e-01 -8.344129299804564637e-01 1.336251750315317954e+00 2.265162031037718737e+00 2.738565008697392944e+00 3.034175373157224076e+00
6.798920869012894386e+00 6.330360603974773959e+00 4.623832904549377787e+00 3.262152121473537725e-01 4.558159004867152753e+00 1.318573816701812840e+00 2.411210428676295425e+00 2.544300475071784362e+00 3.131441874119099911e+00
6.803936710231292651e+00 6.309233950008374059e+00 4.945490857151959574e+00 1.116638765171755060e-01 3.505660757958372620e-01 1.257085457704346432e+00 2.550014081847634895e+00 2.453475279170524992e+00 3.111567778446655552e+00
6.793644044597117571e+00 5.853671707350593501e+00 4.689799498901907171e+00 3.778410751639501575e-01 -9.192375178812252356e-02 1.385487857407452728e+00 2.163623207766475876e+00 2.950403004062632117e+00 3.358160531303960639e+00
6.840723188286072620e+00 5.423762044189889053e+00 4.821463733817758168e+00 3.475112546972610739e-01 4.913181355876277578e+00 1.623468794908435653e+00 1.913470105716216008e+00 3.109126744687698451e+00 3.366100512729658156e+00
6.837242426630047554e+00 5.413211137945855178e+00 4.393730090368400454e+00 -6.367019865494825959e-02 -3.251339853545007763e-01 1.758135641731781496e+00 1.873373948938608757e+00 3.042950625976763135e+00 3.457019769946292786e+00
6.445314921289881482e+00 5.146210805988356896e+00 3.739623084449855916e+00 5.383927402704052900e-01 -5.044535757391486186e-01 1.614694981056152834e+00 2.238322686232438130e+00 2.535096309964917083e+00 3.347263487369524615e+00
6.280170191793961187e+00 4.913835192871045088e+00 4.094531053887235927e+00 2.237091065748394447e-01 3.930390438801102393e-01 1.846660812751345970e+00 2.303901252828813639e+00 2.360053136783363037e+00 3.098269190094032677e+00
6.241066103296651235e+00 4.918035623965825387e+00 3.034586280366971422e+00 -4.070861202819767155e-02 -1.009595924550689139e+00 1.703432500216917944e+00 2.283866691021160911e+00 2.209960161508496501e+00 3.165202910232186806e+00
6.198201822166359953e+00 5.402372438380586672e+00 1.659067324288905132e+00 5.811476058811507750e-01 5.554133688523259949e+00 1.294598531786735007e+00 2.551174347925766028e+00 2.590872945662169080e+00 3.173819312589603481e+00
6.259216094083670079e+00 5.715335395478600589e+00 1.378254620122477903e+00 2.781632541568428429e-01 -5.302054577619081943e-01 1.067497458051428261e+00 2.590385909979799006e+00 2.856918671016520861e+00 2.868778126933645645e+00
6.374084295942574308e+00 5.970501902570116926e+00 1.147801378493575886e+00 2.329678014004831488e-01 -2.556992711729538792e-02 9.658053269196904544e-01 2.649796231033810567e+00 2.745488570675116868e+00 3.031626297412796767e+00
6.378923846832347699e+00 6.309099001514629101e+00 1.556504351492738358e+00 3.462325037015299145e-01 2.726257687598432344e-01 8.094118794837582564e-01 2.305426106832264121e+00 2.718349431322538479e+00 2.935693619217216721e+00
6.557369501545920798e+00 6.560567418585520727e+00 9.536467291152674886e-01 3.824160713082824237e-01 -7.344558079432507158e-01 9.849240979969564602e-01 2.182070282734580147e+00 2.810126595618181788e+00 2.893711040361520048e+00
9.121516020591359464e+00 6.119390143317220143e-02 7.382964751854803609e-02 3.919269166876800936e-01 4.036484722478949072e-01 2.152360034397720945e+00 3.621838568784424783e+00 7.380428269181709133e+00 9.040408857367490114e+00
9.346018450803279976e+00 4.214626668571513357e-01 1.013526557346180468e+00 3.336480576246013685e-01 9.464870823960439550e-01 2.136701683728462253e+00 3.815726655304695125e+00 7.105214131669741917e+00 9.181754830515986399e+00
9.713035938540947711e+00 5.724399073835082508e-01 3.902631185793303814e-01 3.027468928818606297e-01 -6.436066810598675136e-01 2.378492602602112704e+00 4.289342493291382397e+00 7.303038629367358148e+00 9.443282902364344977e+00
9.985843582485152581e+00 8.949089620944137291e-01 8.686311834430570089e-01 4.952463198112171394e-01 7.222595223521349972e+00 2.613507819669651511e+00 4.539234453719984685e+00 7.095328943993542303e+00 9.575174711997389565e+00
9.926342628922343536e+00 5.993100723983324496e-01 4.513753821938788491e+00 2.471041713786183980e-01 5.298752066709636388e+00 2.569526420541370371e+00 4.450768921479817841e+00 7.368999629984418931e+00 9.565075105192935467e+00
9.956413672711967422e+00 2.768342005398640726e-01 4.805370613545330016e+00 3.164416374921890651e-01 3.138421981597168675e-01 2.757578836580960591e+00 4.387673194975555191e+00 7.596637720854801934e+00 9.648846060585873019e+00
9.885762954750131115e+00 2.228016314075836057e-01 3.794488847316417779e+00 -6.498794304435201452e-04 -1.020038897531140742e+00 2.701755744549820815e+00 4.350201757476537701e+00 7.606237302450803206e+00 9.727422327082239306e+00
9.735372487939926600e+00 1.056355141455491004e-01 3.803446332595922463e+00 1.624851294428117932e-01 -7.037181904289847856e-02 2.613715651509074700e+00 4.299506993277671718e+00 7.768271611248327879e+00 9.584525220135910573e+00
9.674670443642387596e+00 1.107129565826972389e-01 3.058141586214848662e+00 1.609043414047214016e-01 -9.431108351668959777e-01 2.664860434580821114e+00 4.278025648130254766e+00 7.718904953531777302e+00 9.384189335173465096e+00
9.309250541072678686e+00 2.786693443890954081e-01 2.710762866111393610e+00 3.744029235947208822e-01 -2.845842568949266127e-01 2.127250826488844115e+00 3.902925479621972116e+00 7.322701017599083428e+00 9.054675379155922244e+00
9.023141445414132988e+00 2.948646158397191797e-01 3.085047763885774064e+00 1.876272841429439675e-01 3.885122797716484278e-01 1.974422715187345911e+00 3.570829512800798078e+00 7.096032451163972965e+00 8.759066634074649471e+00
8.754379632550492119e+00 3.346508180924314124e-01 2.994624845972640337e+00 2.365171536865448287e-01 1.527328296517313673e-02 1.635736087235318381e+00 3.225482286666613074e+00 6.950657540321959260e+00 8.588412626259835037e+00
8.448188195285711188e+00 4.679047436667879145e-01 2.731115947603855787e+00 3.140427665153067149e-01 -2.580634941030940932e-01 1.369557879085713914e+00 2.890597903799006829e+00 6.807207643948880005e+00 8.211769822741704417e+00
8.393311473918856791e+00 5.032411804361868191e-01 2.569500666913956621e+00 1.215265123832205418e-01 -1.655719297712553162e-01 1.394872432007069118e+00 2.973227664530904590e+00 6.571545371496217314e+00 8.123563051568504889e+00
8.181094724803880780e+00 5.553304699516296017e-01 2.900897846964726856e+00 2.999051388619928260e-01 2.065046099242577315e-01 1.228021339119127919e+00 2.646478861095214352e+00 6.438668924520291270e+00 7.842555263302150692e+00
8.096400373978433151e+00 9.116890744314295469e-01 1.804133329101311967e+00 4.008933162965492847e-01 -7.973073686546793271e-01 8.660180860989408202e-01 2.597812045968958206e+00 6.159205435082097502e+00 7.761342933108915432e+00
7.794659281594593203e+00 9.099229761170175568e-01 3.147445612274548665e+00 3.566193061906495765e-01 7.068039116496631635e+00 7.176340601545262432e-01 2.411877437404471802e+00 5.974455555020444564e+00 7.417758636220124657e+00
7.529634064917036795e+00 6.127829183350044229e-01 3.984055839006577671e+00 4.466425344765506678e-01 6.611550093168273579e-01 9.452785282190854232e-01 2.086243465711603129e+00 6.282102168633271866e+00 7.350148379425117007e+00
7.462369395944778994e+00 5.558371950862667221e-01 3.844104803908453771e+00 -1.082093401942624267e-03 -1.998328471287377506e-01 8.792259092258037922e-01 2.014079553402522205e+00 6.359349931515228427e+00 7.162569382238536342e+00
7.225168931115629078e+00 2.908865769729926942e-01 3.982197221353980687e+00 3.495570556286251018e-01 1.102070770754418200e-01 1.272561472080459666e+00 1.645846974945565089e+00 6.360323975506108951e+00 7.117222404686853743e+00
7.049161095124897081e+00 1.458940790236710472e-01 3.830668924915332951e+00 1.554899644979821638e-01 -2.802435357777320890e-01 1.517365082344752869e+00 1.652147687849720104e+00 6.501596614031968535e+00 6.940388380692687598e+00
7.469154449376060434e+00 3.190409913715729351e-01 3.910313810825983283e-01 5.205019284480194575e-01 8.017227254090528277e+00 1.261376114173183849e+00 2.008042648144508835e+00 6.404795512637790900e+00 7.396955824338502516e+00
7.655817345501838567e+00 2.223278410555752094e-01 5.805149660981859583e+00 2.481938301629214305e-01 -7.585678287272825671e-01 1.317095645512083024e+00 2.239486897092295425e+00 6.569060689437204559e+00 7.461107867660325077e+00
7.664540138316670692e+00 2.047601325084729695e-01 5.173252102693771448e+00 1.093531806116230382e-01 -5.789824870545575708e-01 1.247495242196305920e+00 2.274927639390424527e+00 6.648357475994576937e+00 7.578446737060470006e+00
7.670305732709826962e+00 1.900989695335338348e-01 5.087068320147870359e+00 -8.104766768302006097e-02 -1.567282217316194604e-02 1.275333912427073058e+00 2.180836899815942864e+00 6.589521310217148375e+00 7.552939129483640102e+00
8.098154467143011459e+00 1.852814961668947658e-01 6.271926024623532214e+00 4.494375546425732892e-01 7.052679418021265967e+00 1.421954967120713897e+00 2.692489426878303505e+00 6.817263883806441882e+00 8.027244723860210485e+00
8.101738483692720649e+00 1.823433378961853146e-01 5.596490344299986042e+00 9.929161034934355645e-02 -6.435035808823433845e-01 1.428433770346482001e+00 2.611299167206400984e+00 6.808322294492683113e+00 8.027225210695222657e+00
7.799274839760800049e+00 1.256187969450078268e-01 3.326980871021630204e+00 3.458594563584995729e-01 5.062922413318353243e+00 1.475266060939701918e+00 2.333777178504372607e+00 6.789468065569976396e+00 7.617458329831215735e+00
7.452226677181214676e+00 8.219593044180678598e-02 3.266066368781579854e+00 3.059358447373833334e-01 1.158739006735093335e-01 1.503512743785017980e+00 2.038301109425598057e+00 6.749443603227014421e+00 7.401591632366685047e+00
7.134857679994353497e+00 1.838193912201234737e-01 2.831702844726578405e+00 3.567615632535868775e-01 -4.734943019701968181e-01 1.376720315471404277e+00 1.715044556519951913e+00 6.486640260273608405e+00 6.932975971740659382e+00
7.102328166718821834e+00 1.857722157000310514e-01 3.081632223110516655e+00 2.567752235717812859e-02 4.566487069697248713e-01 1.330715768211403249e+00 1.649279400568205878e+00 6.578273028564748159e+00 6.931922852652077971e+00
7.005202524999915248e+00 2.776963232093003220e-01 2.383701653050036118e+00 2.227591819741209511e-01 -8.486808305397819385e-01 1.252197131688812748e+00 1.486562584141777110e+00 6.430197756431667244e+00 6.822471715698636530e+00
7.244846306692126703e+00 3.406662687612812546e-01 2.569560253867280153e-01 1.978513024678224819e-01 8.033500114221187260e+00 1.144820391021726724e+00 1.817189124297486469e+00 6.488954460011036041e+00 7.109189945810383549e+00
7.411565771769734745e+00 2.943652712636080082e-03 5.170950115249357992e+00 3.255016025162207893e-01 -1.278118948541420608e+00 1.473597652649496270e+00 2.069485322099177349e+00 6.868764188168312579e+00 7.308138236912988361e+00
7.465371013752022833e+00 1.108825325965696884e-02 1.502313672132160605e-01 1.357165055610519144e-01 6.875151213206295964e+00 1.528503231354642056e+00 2.014746400020735795e+00 6.854887865619359033e+00 7.318197781861417894e+00
7.477174011778771501e+00 2.140092604498624110e-02 7.181121438484751041e-01 6.170366239316521506e-02 5.195977366388937480e-01 1.396807678051555923e+00 2.018443111333060536e+00 6.704489058043382244e+00 7.335913964021675504e+00
7.466427631480211602e+00 6.765110872662881414e-02 1.799098581122033913e+00 9.249988045739822307e-02 1.171079095777471046e+00 1.336502570222845465e+00 2.057461209134124669e+00 6.753183609705574852e+00 7.299600397452577383e+00
7.316330513138262326e+00 4.012986186742025785e-01 1.993539928641500314e+00 4.112745683402431740e-01 4.978251859052713058e-01 1.192159893707140705e+00 1.731871631319773508e+00 6.359041192675289444e+00 7.220630378245779468e+00
7.511771945088503877e+00 8.486008584912142494e-01 1.158861287245119165e+00 5.773485476310264985e-01 -7.580431963061534661e-01 6.528041109735612801e-01 2.116912816609678227e+00 6.029920934658953513e+00 7.240421087361117003e+00
8.009174108528485547e+00 8.141911598425878305e-01 6.214116520112217046e+00 4.281909426666727914e-01 3.904553894118268698e+00 8.948799237843283461e-01 2.598426152006044987e+00 6.226262552205059642e+00 7.795372148882603547e+00
8.203344465167926813e+00 7.644840383543998197e-01 6.032569973516276107e+00 2.360635956999345697e-01 -5.355092665463412338e-03 1.045045363664991678e+00 2.621870898976350173e+00 6.395942478129020614e+00 7.989095894993705649e+00
8.423630899421560514e+00 1.070892639760274712e+00 9.474781087616898079e-01 3.257895352272864864e-01 1.361647592174687116e+00 1.074628779476623164e+00 2.913996228528103138e+00 6.122475567622532644e+00 8.122204003734557531e+00
8.463184792398491751e+00 1.426882853772348358e+00 1.460140701820869635e+00 3.486067143591815021e-01 7.268186461728608494e-01 1.026289279821133826e+00 3.088846972975216598e+00 5.835229152997600366e+00 8.129989627335003632e+00
8.353699090412732176e+00 1.730237560817309284e+00 1.917162969446434051e+00 2.732248177126075928e-01 4.352397853871063371e-01 9.558448426519340346e-01 3.038641701996120048e+00 5.581596100043280551e+00 7.887831743887623759e+00
8.388965855593466969e+00 1.748457505341177942e+00 4.768646188922429641e-01 1.165188645748320428e-01 -1.353841678437337492e+00 1.007705376379763651e+00 3.213584077853099075e+00 5.558320178491976016e+00 7.973415607775366176e+00
8.524767538473280837e+00 1.885386403789585552e+00 7.895312134745283705e-01 1.442166625665231572e-01 4.421227593734891048e-01 1.069151829059157510e+00 3.279525891545381100e+00 5.610002582752978029e+00 8.132736433539067278e+00
8.668792507274540426e+00 2.202410567038704414e+00 1.144369946303568364e+00 2.853350092003768546e-01 2.727732353088818118e-01 1.304207632874750278e+00 3.671173086857772105e+00 5.254942626678006157e+00 7.865400576525679810e+00
8.695533251587910684e+00 2.259567554500411468e+00 1.133200078071129102e+00 1.379098139383251043e-01 7.788918682627299361e-02 1.434413034806097942e+00 3.699969339113044153e+00 5.233317636624978064e+00 7.822351864924956821e+00
8.886066648394455925e+00 2.657348770578934261e+00 1.124097194334774841e+00 3.782266464779333592e-01 7.101890061464365189e+00 1.791432874136414277e+00 4.073260047630427927e+00 5.204075517134696405e+00 7.726865427904637151e+00
8.894023181328460481e+00 2.668530994493397479e+00 9.523712692448127459e-01 6.973026448268995758e-02 -3.661595831040592719e-01 1.872164806721729580e+00 4.009365884911124667e+00 5.084826611834293075e+00 7.663869581337790393e+00
8.194693389555899543e+00 5.449218306398588396e+00 5.541387008986982110e+00 1.995326015657355179e-01 2.842769578294104260e-01 2.006261513222758364e+00 4.272105120150452073e+00 5.463001494091838772e+00 7.934924523125614471e+00
8.275707597436531060e+00 5.462336903986386716e+00 1.605361207456095229e-01 3.722723086581068708e-02 1.073993402706857170e+00 2.005551641409074826e+00 4.321592649235823203e+00 5.487654723347007213e+00 8.011697995509090120e+00
8.289641351430706351e+00 5.444830765558273278e+00 5.384646543892912973e+00 2.586922178622139828e-02 -1.123896530713917485e+00 2.053636721026055767e+00 4.163081506123598174e+00 5.423724737084473446e+00 8.112493920354292953e+00
8.578396898288819017e+00 5.250625468469665158e+00 5.691114111933000430e+00 3.301837811732490913e-01 4.744264695870329396e-01 2.168651166185702195e+00 4.357732948444116516e+00 5.636323823163198021e+00 8.229835719580499642e+00
8.675972138049445448e+00 4.995730487019335087e+00 5.077985340020640948e+00 3.619752080374976089e-01 -4.849623140757187145e-01 2.548240678170990758e+00 4.521636290456276797e+00 5.513172757740592900e+00 8.220939888307285059e+00
8.826394472164070137e+00 4.661043715153725842e+00 5.134778880755735742e+00 4.028636568897585590e-01 4.519308597502368074e-02 2.823113396856869795e+00 4.475447890699978615e+00 5.363659908288668454e+00 8.449741702324889303e+00
8.772158169561409480e+00 5.142158795564343521e+00 1.683052818496136638e+00 4.322946772167424179e-01 2.935574662163134896e+00 2.324490006725705715e+00 4.617666392280186827e+00 5.706100714032126042e+00 8.509947949050850724e+00
8.834534786070088686e+00 5.318987629906812842e+00 1.231672489367387158e+00 2.670991186285373020e-01 -4.460031030375128935e-01 2.145661884998591784e+00 4.653643951546905910e+00 5.719829761510784927e+00 8.547917872719917654e+00
8.832204562691327254e+00 5.341434934033499005e+00 1.674234438306219985e+00 4.940965546073641801e-02 4.070585259723236149e-01 2.098300292406323209e+00 4.760088596475544165e+00 5.880255510828600762e+00 8.606045082827945336e+00
8.938718026036834630e+00 5.800525572252623441e+00 1.342820087419601460e+00 4.253802726264001022e-01 -3.880107748383955779e-01 1.731816596320176815e+00 5.024864094189369190e+00 6.127715761566848052e+00 8.720918976566904846e+00
8.940209484410258867e+00 5.802265948530819450e+00 8.622670220595380908e-01 6.674260552364250088e-02 -3.628882746899707024e-01 1.747357630538997508e+00 4.998886680274345018e+00 6.143923205053378744e+00 8.748138766487761231e+00
8.977355938857947137e+00 6.061376956727501764e+00 1.428405371250490719e+00 2.084562323544586482e-01 5.770238679069108478e-01 1.569349115961479857e+00 5.184023357713245517e+00 6.356335993607496349e+00 8.849457238693114292e+00
8.658367448504430186e+00 6.427405337683440578e+00 2.287632441866673361e+00 5.455876586122879734e-01 7.193697389835316258e-01 9.951962604752994102e-01 5.136707492287697185e+00 6.505221395891548575e+00 8.683059692283197961e+00
8.404911599184460513e+00 6.155212947773953225e+00 3.962620369337800597e+00 3.802068114316609626e-01 1.758136716763661900e+00 1.429482507703242256e+00 4.648334785445758399e+00 6.171845484014097494e+00 8.436486368991007012e+00
8.027325519099139939e+00 6.143052371427319969e+00 3.173787628859508825e+00 3.983271100908927220e-01 -8.293145380746700379e-01 1.375455362636837986e+00 4.494252457930763001e+00 5.813287450115038446e+00 8.075585979066760345e+00
8.023419849721557640e+00 6.145559618175452599e+00 2.570896900461952406e+00 -1.731723405631422491e-02 -7.606860305797078503e-01 1.431397746748952260e+00 4.407424908329453217e+00 5.741075044038312036e+00 8.029839854709992508e+00
7.805095591362039897e+00 6.007307536036300633e+00 3.706096832467235203e+00 2.367657881103398532e-01 8.702594268582805048e-01 1.603847627445267099e+00 4.073745224084046157e+00 5.523572733114368027e+00 7.635860195549811102e+00
8.017635567235254612e+00 6.087757632026760568e+00 3.618509161909937433e-01 2.654575547446362260e-01 9.211853453825591842e+00 1.410174715500880804e+00 4.458051682592246934e+00 5.784111201032751559e+00 7.927864312785199985e+00
8.416596038331238816e+00 6.129833517459590375e+00 1.050753731632794036e-01 4.626593933675681725e-01 -2.261508587680744753e-01 1.350283053726762272e+00 4.680082176833323615e+00 6.097470769896868426e+00 8.283060179130158573e+00
8.472576040655184215e+00 6.151395375751014249e+00 3.676575229635314357e-01 2.950085066777205500e-02 2.706351646895089336e-01 1.367101133467326424e+00 4.759877970866801533e+00 6.129092193335658578e+00 8.337732485724496101e+00
8.555539739326805559e+00 6.401520348481491318e+00 1.250526413987356644e+00 2.504342159176937699e-01 9.920748294152471614e-01 1.134748706630478665e+00 5.032764844233308388e+00 6.363101143304978002e+00 8.600480036593374678e+00
8.577108087790124458e+00 6.462350384474371268e+00 1.230058351940978900e+00 -7.109644416484969809e-03 5.263552917771158884e-02 1.040023681573907011e+00 5.106523545629261029e+00 6.361621534217493767e+00 8.661450560118517217e+00
8.578697540686016865e+00 6.550057691671280935e+00 1.552676069993107921e+00 1.694195419098230293e-01 1.834887385460346465e-01 9.865051695355937511e-01 5.043400955239971672e+00 6.399123397873481167e+00 8.525379535462320746e+00
8.768665594728604518e+00 6.891528385745480989e+00 1.063111451317643175e+00 3.143348527217564858e-01 -3.628713884276013601e-01 6.768150568975206394e-01 5.418497527113195211e+00 6.846366737923237800e+00 8.654210282502113216e+00
8.773252768921279809e+00 6.896188487109546017e+00 7.932843412357769575e-01 -5.033438956757949057e-02 -2.421994412095605231e-01 6.995859117432047247e-01 5.447592782901825359e+00 6.940177762997732813e+00 8.686015631650672475e+00
8.887373042689702629e+00 6.828913676408998157e+00 5.750516257399808318e+00 5.606223420928361373e-02 -1.444772239528868463e+00 6.845279848457619387e-01 5.430912031063603429e+00 6.903746664308494374e+00 8.902390797521920973e+00
8.985355304733248616e+00 6.830542006668606447e+00 1.661709320797477574e-02 9.507626481933040274e-03 4.207562160824593334e-01 8.911262287639279966e-01 5.586229307597858629e+00 7.034091057329041163e+00 8.906802345311094271e+00
9.223412383469664633e+00 6.806342885059200931e+00 6.181880683682143385e+00 2.867632255871752078e-01 -9.016082662497687528e-02 1.089158530749605447e+00 5.729770362713992427e+00 7.127148575942309883e+00 9.207298915820310015e+00
8.807950141584269588e+00 6.902982144997425351e+00 2.913050039781339251e+00 4.901449417796569508e-01 8.034810081958944750e+00 7.008805799703862194e-01 5.461263187902668292e+00 6.966338431287583788e+00 8.688381990586210080e+00
